location_iso,location_code,target_end_date,epiweek,hospitalizations
US-CO,08,2024-07-13,202428,1.0
US-CO,08,2024-07-20,202429,3.0
US-CO,08,2024-07-27,202430,6.0
US-CO,08,2024-08-03,202431,6.0
US-CO,08,2024-08-10,202432,5.0
US-CO,08,2024-08-17,202433,0.0
US-CO,08,2024-08-24,202434,0.0
US-CO,08,2024-08-31,202435,0.0
US-CO,08,2024-09-07,202436,1.0
US-CO,08,2024-09-14,202437,0.0
US-CO,08,2024-09-21,202438,0.0
US-CO,08,2024-09-28,202439,3.0
US-CO,08,2024-10-05,202440,3.0
US-CO,08,2024-10-12,202441,0.0
US-CO,08,2024-10-19,202442,2.0
US-CO,08,2024-10-26,202443,14.0
US-CO,08,2024-11-02,202444,25.0
US-CO,08,2024-11-09,202445,20.0
US-CO,08,2024-11-16,202446,29.0
US-CO,08,2024-11-23,202447,31.0
US-CO,08,2024-11-30,202448,67.0
US-CO,08,2024-12-07,202449,90.0
US-CO,08,2024-12-14,202450,129.0
US-CO,08,2024-12-21,202451,179.0
US-CO,08,2024-12-28,202452,475.0
US-CO,08,2025-01-04,202501,760.0
US-CO,08,2025-01-11,202502,499.0
US-CO,08,2025-01-18,202503,441.0
US-CO,08,2025-01-25,202504,456.0
US-CO,08,2025-02-01,202505,543.0
US-CO,08,2025-02-08,202506,622.0
US-CO,08,2025-02-15,202507,583.0
US-CO,08,2025-02-22,202508,484.0
US-CO,08,2025-03-01,202509,381.0
US-CO,08,2025-03-08,202510,311.0
US-CO,08,2025-03-15,202511,215.0
US-CO,08,2025-03-22,202512,162.0
US-CO,08,2025-03-29,202513,121.0
US-CO,08,2025-04-05,202514,86.0
US-CO,08,2025-04-12,202515,62.0
US-CO,08,2025-04-19,202516,40.0
US-CO,08,2025-04-26,202517,42.0
US-CO,08,2025-05-03,202518,30.0
US-CO,08,2025-05-10,202519,36.0
US-CO,08,2025-05-17,202520,19.0
US-CO,08,2025-05-24,202521,15.0
US-CO,08,2025-05-31,202522,19.0
US-CO,08,2025-06-07,202523,20.0
US-CO,08,2025-06-14,202524,17.0
US-CO,08,2025-06-21,202525,4.0
US-CO,08,2025-06-28,202526,4.0
US-CO,08,2025-07-05,202527,5.0
US-CO,08,2025-07-12,202528,8.0
US-CO,08,2025-07-19,202529,4.0
US-CO,08,2025-07-26,202530,2.0
US-CO,08,2025-08-02,202531,3.0
US-CO,08,2025-08-09,202532,5.0
US-CO,08,2025-08-16,202533,3.0
US-CO,08,2025-08-23,202534,0.0
US-CO,08,2025-08-30,202535,4.0
US-CO,08,2025-09-06,202536,3.0
US-CO,08,2025-09-13,202537,1.0
US-CO,08,2025-09-20,202538,4.0
US-CO,08,2025-09-27,202539,9.0
US-CO,08,2025-10-04,202540,8.0
US-CO,08,2025-10-11,202541,6.0
US-CO,08,2025-10-18,202542,7.0
US-CO,08,2025-10-25,202543,9.0
US-CO,08,2025-11-01,202544,18.0
US-CO,08,2025-11-08,202545,28.0
US-CO,08,2025-11-15,202546,47.0
US-CO,08,2025-11-22,202547,97.0
US-CO,08,2025-11-29,202548,149.0
US-CO,08,2025-12-06,202549,222.0
US-CO,08,2025-12-13,202550,282.0
US-CO,08,2025-12-20,202551,517.0
US-CO,08,2025-12-27,202552,818.0
US-CO,08,2026-01-03,202553,830.0
US-CO,08,2026-01-10,202601,475.0
US-CO,08,2026-01-17,202602,270.0
US-CO,08,2026-01-24,202603,183.0
US-CO,08,2026-01-31,202604,149.0
US-CO,08,2026-02-07,202605,112.0
US-CO,08,2026-02-14,202606,128.0
US-CO,08,2026-02-21,202607,119.0
US-CO,08,2026-02-28,202608,118.0
US-CO,08,2026-03-07,202609,99.0
US-CO,08,2026-03-14,202610,110.0
US-CO,08,2026-03-21,202611,97.0
US-CO,08,2026-03-28,202612,34.0
US-CO,08,2026-04-04,202613,34.0
US-CO,08,2026-04-11,202614,25.0
US-CO,08,2026-04-18,202615,20.0
US-CO,08,2026-04-25,202616,39.0
US-CO,08,2026-05-02,202617,28.0
US-CO,08,2026-05-09,202618,15.0
US-CO,08,2026-05-16,202619,12.0
US-CO,08,2026-05-23,202620,8.0
US-CT,09,2024-01-06,202401,167.0
US-CT,09,2024-01-13,202402,159.0
US-CT,09,2024-01-20,202403,128.0
US-CT,09,2024-01-27,202404,156.0
US-CT,09,2024-02-03,202405,111.0
US-CT,09,2024-02-10,202406,142.0
US-CT,09,2024-02-17,202407,119.0
US-CT,09,2024-02-24,202408,171.0
US-CT,09,2024-03-02,202409,212.0
US-CT,09,2024-03-09,202410,165.0
US-CT,09,2024-03-16,202411,99.0
US-CT,09,2024-03-23,202412,83.0
US-CT,09,2024-03-30,202413,89.0
US-CT,09,2024-04-06,202414,88.0
US-CT,09,2024-04-13,202415,62.0
US-CT,09,2024-04-20,202416,57.0
US-CT,09,2024-04-27,202417,64.0
US-CT,09,2024-05-04,202418,34.0
US-CT,09,2024-05-11,202419,22.0
US-CT,09,2024-05-18,202420,10.0
US-CT,09,2024-05-25,202421,6.0
US-CT,09,2024-06-01,202422,4.0
US-CT,09,2024-06-08,202423,5.0
US-CT,09,2024-06-15,202424,2.0
US-CT,09,2024-06-22,202425,3.0
US-CT,09,2024-06-29,202426,1.0
US-CT,09,2024-07-06,202427,7.0
US-CT,09,2024-07-13,202428,3.0
US-CT,09,2024-07-20,202429,2.0
US-CT,09,2024-07-27,202430,1.0
US-CT,09,2024-08-03,202431,3.0
US-CT,09,2024-08-10,202432,0.0
US-CT,09,2024-08-17,202433,2.0
US-CT,09,2024-08-24,202434,1.0
US-CT,09,2024-08-31,202435,0.0
US-CT,09,2024-09-07,202436,2.0
US-CT,09,2024-09-14,202437,2.0
US-CT,09,2024-09-21,202438,0.0
US-CT,09,2024-09-28,202439,0.0
US-CT,09,2024-10-05,202440,4.0
US-CT,09,2024-10-12,202441,0.0
US-CT,09,2024-10-19,202442,5.0
US-CT,09,2024-10-26,202443,6.0
US-CT,09,2024-11-02,202444,10.0
US-CT,09,2024-11-09,202445,4.0
US-CT,09,2024-11-16,202446,5.0
US-CT,09,2024-11-23,202447,4.0
US-CT,09,2024-11-30,202448,11.0
US-CT,09,2024-12-07,202449,13.0
US-CT,09,2024-12-14,202450,24.0
US-CT,09,2024-12-21,202451,45.0
US-CT,09,2024-12-28,202452,148.0
US-CT,09,2025-01-04,202501,306.0
US-CT,09,2025-01-11,202502,258.0
US-CT,09,2025-01-18,202503,251.0
US-CT,09,2025-01-25,202504,385.0
US-CT,09,2025-02-01,202505,493.0
US-CT,09,2025-02-08,202506,538.0
US-CT,09,2025-02-15,202507,499.0
US-CT,09,2025-02-22,202508,372.0
US-CT,09,2025-03-01,202509,278.0
US-CT,09,2025-03-08,202510,187.0
US-CT,09,2025-03-15,202511,153.0
US-CT,09,2025-03-22,202512,118.0
US-CT,09,2025-03-29,202513,77.0
US-CT,09,2025-04-05,202514,53.0
US-CT,09,2025-04-12,202515,40.0
US-CT,09,2025-04-19,202516,34.0
US-CT,09,2025-04-26,202517,53.0
US-CT,09,2025-05-03,202518,25.0
US-CT,09,2025-05-10,202519,9.0
US-CT,09,2025-05-17,202520,17.0
US-CT,09,2025-05-24,202521,14.0
US-CT,09,2025-05-31,202522,16.0
US-CT,09,2025-06-07,202523,8.0
US-CT,09,2025-06-14,202524,4.0
US-CT,09,2025-06-21,202525,4.0
US-CT,09,2025-06-28,202526,1.0
US-CT,09,2025-07-05,202527,2.0
US-CT,09,2025-07-12,202528,5.0
US-CT,09,2025-07-19,202529,4.0
US-CT,09,2025-07-26,202530,4.0
US-CT,09,2025-08-02,202531,5.0
US-CT,09,2025-08-09,202532,9.0
US-CT,09,2025-08-16,202533,7.0
US-CT,09,2025-08-23,202534,4.0
US-CT,09,2025-08-30,202535,6.0
US-CT,09,2025-09-06,202536,6.0
US-CT,09,2025-09-13,202537,10.0
US-CT,09,2025-09-20,202538,8.0
US-CT,09,2025-09-27,202539,7.0
US-CT,09,2025-10-04,202540,8.0
US-CT,09,2025-10-11,202541,2.0
US-CT,09,2025-10-18,202542,3.0
US-CT,09,2025-10-25,202543,10.0
US-CT,09,2025-11-01,202544,8.0
US-CT,09,2025-11-08,202545,16.0
US-CT,09,2025-11-15,202546,11.0
US-CT,09,2025-11-22,202547,30.0
US-CT,09,2025-11-29,202548,74.0
US-CT,09,2025-12-06,202549,125.0
US-CT,09,2025-12-13,202550,206.0
US-CT,09,2025-12-20,202551,447.0
US-CT,09,2025-12-27,202552,652.0
US-CT,09,2026-01-03,202553,778.0
US-CT,09,2026-01-10,202601,478.0
US-CT,09,2026-01-17,202602,240.0
US-CT,09,2026-01-24,202603,117.0
US-CT,09,2026-01-31,202604,83.0
US-CT,09,2026-02-07,202605,55.0
US-CT,09,2026-02-14,202606,32.0
US-CT,09,2026-02-21,202607,33.0
US-CT,09,2026-02-28,202608,39.0
US-CT,09,2026-03-07,202609,36.0
US-CT,09,2026-03-14,202610,36.0
US-CT,09,2026-03-21,202611,32.0
US-CT,09,2026-03-28,202612,41.0
US-CT,09,2026-04-04,202613,34.0
US-CT,09,2026-04-11,202614,29.0
US-CT,09,2026-04-18,202615,34.0
US-CT,09,2026-04-25,202616,18.0
US-CT,09,2026-05-02,202617,9.0
US-CT,09,2026-05-09,202618,8.0
US-CT,09,2026-05-16,202619,5.0
US-CT,09,2026-05-23,202620,2.0
US-DE,10,2024-01-06,202401,48.0
US-DE,10,2024-01-13,202402,34.0
US-DE,10,2024-01-20,202403,32.0
US-DE,10,2024-01-27,202404,28.0
US-DE,10,2024-02-03,202405,25.0
US-DE,10,2024-02-10,202406,25.0
US-DE,10,2024-02-17,202407,36.0
US-DE,10,2024-02-24,202408,24.0
US-DE,10,2024-03-02,202409,33.0
US-DE,10,2024-03-09,202410,26.0
US-DE,10,2024-03-16,202411,18.0
US-DE,10,2024-03-23,202412,16.0
US-DE,10,2024-03-30,202413,15.0
US-DE,10,2024-04-06,202414,19.0
US-DE,10,2024-04-13,202415,7.0
US-DE,10,2024-04-20,202416,8.0
US-DE,10,2024-04-27,202417,2.0
US-DE,10,2024-05-04,202418,4.0
US-DE,10,2024-05-11,202419,1.0
US-DE,10,2024-05-18,202420,1.0
US-DE,10,2024-05-25,202421,1.0
US-DE,10,2024-06-01,202422,0.0
US-DE,10,2024-06-08,202423,1.0
US-DE,10,2024-06-15,202424,0.0
US-DE,10,2024-06-22,202425,0.0
US-DE,10,2024-06-29,202426,1.0
US-DE,10,2024-07-06,202427,0.0
US-DE,10,2024-07-13,202428,0.0
US-DE,10,2024-07-20,202429,0.0
US-DE,10,2024-07-27,202430,0.0
US-DE,10,2024-08-03,202431,0.0
US-DE,10,2024-08-10,202432,0.0
US-DE,10,2024-08-17,202433,0.0
US-DE,10,2024-08-24,202434,0.0
US-DE,10,2024-08-31,202435,0.0
US-DE,10,2024-09-07,202436,1.0
US-DE,10,2024-09-14,202437,0.0
US-DE,10,2024-09-21,202438,0.0
US-DE,10,2024-09-28,202439,0.0
US-DE,10,2024-10-05,202440,0.0
US-DE,10,2024-10-12,202441,0.0
US-DE,10,2024-10-19,202442,0.0
US-DE,10,2024-10-26,202443,0.0
US-DE,10,2024-11-02,202444,0.0
US-DE,10,2024-11-09,202445,1.0
US-DE,10,2024-11-16,202446,4.0
US-DE,10,2024-11-23,202447,7.0
US-DE,10,2024-11-30,202448,5.0
US-DE,10,2024-12-07,202449,15.0
US-DE,10,2024-12-14,202450,15.0
US-DE,10,2024-12-21,202451,43.0
US-DE,10,2024-12-28,202452,96.0
US-DE,10,2025-01-04,202501,185.0
US-DE,10,2025-01-11,202502,108.0
US-DE,10,2025-01-18,202503,94.0
US-DE,10,2025-01-25,202504,117.0
US-DE,10,2025-02-01,202505,198.0
US-DE,10,2025-02-08,202506,231.0
US-DE,10,2025-02-15,202507,230.0
US-DE,10,2025-02-22,202508,164.0
US-DE,10,2025-03-01,202509,125.0
US-DE,10,2025-03-08,202510,81.0
US-DE,10,2025-03-15,202511,64.0
US-DE,10,2025-03-22,202512,48.0
US-DE,10,2025-03-29,202513,34.0
US-DE,10,2025-04-05,202514,24.0
US-DE,10,2025-04-12,202515,14.0
US-DE,10,2025-04-19,202516,10.0
US-DE,10,2025-04-26,202517,4.0
US-DE,10,2025-05-03,202518,10.0
US-DE,10,2025-05-10,202519,5.0
US-DE,10,2025-05-17,202520,0.0
US-DE,10,2025-05-24,202521,1.0
US-DE,10,2025-05-31,202522,0.0
US-DE,10,2025-06-07,202523,0.0
US-DE,10,2025-06-14,202524,5.0
US-DE,10,2025-06-21,202525,3.0
US-DE,10,2025-06-28,202526,1.0
US-DE,10,2025-07-05,202527,3.0
US-DE,10,2025-07-12,202528,2.0
US-DE,10,2025-07-19,202529,1.0
US-DE,10,2025-07-26,202530,0.0
US-DE,10,2025-08-02,202531,0.0
US-DE,10,2025-08-09,202532,0.0
US-DE,10,2025-08-16,202533,0.0
US-DE,10,2025-08-23,202534,0.0
US-DE,10,2025-08-30,202535,2.0
US-DE,10,2025-09-06,202536,0.0
US-DE,10,2025-09-13,202537,0.0
US-DE,10,2025-09-20,202538,2.0
US-DE,10,2025-09-27,202539,0.0
US-DE,10,2025-10-04,202540,1.0
US-DE,10,2025-10-11,202541,7.0
US-DE,10,2025-10-18,202542,1.0
US-DE,10,2025-10-25,202543,0.0
US-DE,10,2025-11-01,202544,3.0
US-DE,10,2025-11-08,202545,4.0
US-DE,10,2025-11-15,202546,7.0
US-DE,10,2025-11-22,202547,13.0
US-DE,10,2025-11-29,202548,13.0
US-DE,10,2025-12-06,202549,17.0
US-DE,10,2025-12-13,202550,39.0
US-DE,10,2025-12-20,202551,99.0
US-DE,10,2025-12-27,202552,211.0
US-DE,10,2026-01-03,202553,209.0
US-DE,10,2026-01-10,202601,174.0
US-DE,10,2026-01-17,202602,134.0
US-DE,10,2026-01-24,202603,101.0
US-DE,10,2026-01-31,202604,74.0
US-DE,10,2026-02-07,202605,51.0
US-DE,10,2026-02-14,202606,48.0
US-DE,10,2026-02-21,202607,49.0
US-DE,10,2026-02-28,202608,40.0
US-DE,10,2026-03-07,202609,31.0
US-DE,10,2026-03-14,202610,38.0
US-DE,10,2026-03-21,202611,24.0
US-DE,10,2026-03-28,202612,4.0
US-DE,10,2026-04-04,202613,7.0
US-DE,10,2026-04-11,202614,6.0
US-DE,10,2026-04-18,202615,2.0
US-DE,10,2026-04-25,202616,6.0
US-DE,10,2026-05-02,202617,4.0
US-DE,10,2026-05-09,202618,4.0
US-DE,10,2026-05-16,202619,5.0
US-DE,10,2026-05-23,202620,2.0
US-DC,11,2024-01-06,202401,55.0
US-DC,11,2024-01-13,202402,37.0
US-DC,11,2024-01-20,202403,26.0
US-DC,11,2024-01-27,202404,21.0
US-DC,11,2024-02-03,202405,20.0
US-DC,11,2024-02-10,202406,14.0
US-DC,11,2024-02-17,202407,19.0
US-DC,11,2024-02-24,202408,18.0
US-DC,11,2024-03-02,202409,15.0
US-DC,11,2024-03-09,202410,36.0
US-DC,11,2024-03-16,202411,14.0
US-DC,11,2024-03-23,202412,20.0
US-DC,11,2024-03-30,202413,18.0
US-DC,11,2024-04-06,202414,23.0
US-DC,11,2024-04-13,202415,17.0
US-DC,11,2024-04-20,202416,14.0
US-DC,11,2024-04-27,202417,8.0
US-DC,11,2024-05-04,202418,5.0
US-DC,11,2024-05-11,202419,4.0
US-DC,11,2024-05-18,202420,2.0
US-DC,11,2024-05-25,202421,2.0
US-DC,11,2024-06-01,202422,0.0
US-DC,11,2024-06-08,202423,0.0
US-DC,11,2024-06-15,202424,0.0
US-DC,11,2024-06-22,202425,0.0
US-DC,11,2024-06-29,202426,2.0
US-DC,11,2024-07-06,202427,0.0
US-DC,11,2024-07-13,202428,1.0
US-DC,11,2024-07-20,202429,2.0
US-DC,11,2024-07-27,202430,1.0
US-DC,11,2024-08-03,202431,1.0
US-DC,11,2024-08-10,202432,1.0
US-DC,11,2024-08-17,202433,0.0
US-DC,11,2024-08-24,202434,0.0
US-DC,11,2024-08-31,202435,1.0
US-DC,11,2024-09-07,202436,0.0
US-DC,11,2024-09-14,202437,1.0
US-DC,11,2024-09-21,202438,0.0
US-DC,11,2024-09-28,202439,2.0
US-DC,11,2024-10-05,202440,0.0
US-DC,11,2024-10-12,202441,0.0
US-DC,11,2024-10-19,202442,0.0
US-DC,11,2024-10-26,202443,0.0
US-DC,11,2024-11-02,202444,1.0
US-DC,11,2024-11-09,202445,2.0
US-DC,11,2024-11-16,202446,1.0
US-DC,11,2024-11-23,202447,8.0
US-DC,11,2024-11-30,202448,5.0
US-DC,11,2024-12-07,202449,2.0
US-DC,11,2024-12-14,202450,4.0
US-DC,11,2024-12-21,202451,16.0
US-DC,11,2024-12-28,202452,38.0
US-DC,11,2025-01-04,202501,96.0
US-DC,11,2025-01-11,202502,44.0
US-DC,11,2025-01-18,202503,58.0
US-DC,11,2025-01-25,202504,207.0
US-DC,11,2025-02-01,202505,197.0
US-DC,11,2025-02-08,202506,259.0
US-DC,11,2025-02-15,202507,83.0
US-DC,11,2025-02-22,202508,102.0
US-DC,11,2025-03-01,202509,120.0
US-DC,11,2025-03-08,202510,103.0
US-DC,11,2025-03-15,202511,81.0
US-DC,11,2025-03-22,202512,67.0
US-DC,11,2025-03-29,202513,69.0
US-DC,11,2025-04-05,202514,28.0
US-DC,11,2025-04-12,202515,8.0
US-DC,11,2025-04-19,202516,7.0
US-DC,11,2025-04-26,202517,7.0
US-DC,11,2025-05-03,202518,4.0
US-DC,11,2025-05-10,202519,6.0
US-DC,11,2025-05-17,202520,2.0
US-DC,11,2025-05-24,202521,2.0
US-DC,11,2025-05-31,202522,5.0
US-DC,11,2025-06-07,202523,4.0
US-DC,11,2025-06-14,202524,2.0
US-DC,11,2025-06-21,202525,1.0
US-DC,11,2025-06-28,202526,2.0
US-DC,11,2025-07-05,202527,0.0
US-DC,11,2025-07-12,202528,0.0
US-DC,11,2025-07-19,202529,2.0
US-DC,11,2025-07-26,202530,0.0
US-DC,11,2025-08-02,202531,0.0
US-DC,11,2025-08-09,202532,2.0
US-DC,11,2025-08-16,202533,1.0
US-DC,11,2025-08-23,202534,0.0
US-DC,11,2025-08-30,202535,1.0
US-DC,11,2025-09-06,202536,0.0
US-DC,11,2025-09-13,202537,0.0
US-DC,11,2025-09-20,202538,0.0
US-DC,11,2025-09-27,202539,1.0
US-DC,11,2025-10-04,202540,6.0
US-DC,11,2025-10-11,202541,3.0
US-DC,11,2025-10-18,202542,2.0
US-DC,11,2025-10-25,202543,3.0
US-DC,11,2025-11-01,202544,0.0
US-DC,11,2025-11-08,202545,0.0
US-DC,11,2025-11-15,202546,7.0
US-DC,11,2025-11-22,202547,14.0
US-DC,11,2025-11-29,202548,14.0
US-DC,11,2025-12-06,202549,26.0
US-DC,11,2025-12-13,202550,33.0
US-DC,11,2025-12-20,202551,47.0
US-DC,11,2025-12-27,202552,98.0
US-DC,11,2026-01-03,202553,106.0
US-DC,11,2026-01-10,202601,83.0
US-DC,11,2026-01-17,202602,50.0
US-DC,11,2026-01-24,202603,33.0
US-DC,11,2026-01-31,202604,15.0
US-DC,11,2026-02-07,202605,10.0
US-DC,11,2026-02-14,202606,9.0
US-DC,11,2026-02-21,202607,7.0
US-DC,11,2026-02-28,202608,5.0
US-DC,11,2026-03-07,202609,12.0
US-DC,11,2026-03-14,202610,8.0
US-DC,11,2026-03-21,202611,1.0
US-DC,11,2026-03-28,202612,0.0
US-DC,11,2026-04-04,202613,1.0
US-DC,11,2026-04-11,202614,1.0
US-DC,11,2026-04-18,202615,5.0
US-DC,11,2026-04-25,202616,2.0
US-DC,11,2026-05-02,202617,1.0
US-DC,11,2026-05-09,202618,0.0
US-DC,11,2026-05-16,202619,1.0
US-DC,11,2026-05-23,202620,0.0
US-FL,12,2024-01-06,202401,1411.0
US-FL,12,2024-01-13,202402,1069.0
US-FL,12,2024-01-20,202403,907.0
US-FL,12,2024-01-27,202404,833.0
US-FL,12,2024-02-03,202405,711.0
US-FL,12,2024-02-10,202406,827.0
US-FL,12,2024-02-17,202407,677.0
US-FL,12,2024-02-24,202408,617.0
US-FL,12,2024-03-02,202409,536.0
US-FL,12,2024-03-09,202410,533.0
US-FL,12,2024-03-16,202411,516.0
US-FL,12,2024-03-23,202412,419.0
US-FL,12,2024-03-30,202413,402.0
US-FL,12,2024-04-06,202414,311.0
US-FL,12,2024-04-13,202415,324.0
US-FL,12,2024-04-20,202416,237.0
US-FL,12,2024-04-27,202417,260.0
US-FL,12,2024-05-04,202418,140.0
US-FL,12,2024-05-11,202419,85.0
US-FL,12,2024-05-18,202420,91.0
US-FL,12,2024-05-25,202421,97.0
US-FL,12,2024-06-01,202422,77.0
US-FL,12,2024-06-08,202423,81.0
US-FL,12,2024-06-15,202424,80.0
US-FL,12,2024-06-22,202425,64.0
US-FL,12,2024-06-29,202426,62.0
US-FL,12,2024-07-06,202427,56.0
US-FL,12,2024-07-13,202428,78.0
US-FL,12,2024-07-20,202429,59.0
US-FL,12,2024-07-27,202430,41.0
US-FL,12,2024-08-03,202431,54.0
US-FL,12,2024-08-10,202432,42.0
US-FL,12,2024-08-17,202433,45.0
US-FL,12,2024-08-24,202434,41.0
US-FL,12,2024-08-31,202435,38.0
US-FL,12,2024-09-07,202436,55.0
US-FL,12,2024-09-14,202437,79.0
US-FL,12,2024-09-21,202438,44.0
US-FL,12,2024-09-28,202439,46.0
US-FL,12,2024-10-05,202440,53.0
US-FL,12,2024-10-12,202441,17.0
US-FL,12,2024-10-19,202442,134.0
US-FL,12,2024-10-26,202443,114.0
US-FL,12,2024-11-02,202444,114.0
US-FL,12,2024-11-09,202445,365.0
US-FL,12,2024-11-16,202446,386.0
US-FL,12,2024-11-23,202447,443.0
US-FL,12,2024-11-30,202448,612.0
US-FL,12,2024-12-07,202449,714.0
US-FL,12,2024-12-14,202450,891.0
US-FL,12,2024-12-21,202451,1261.0
US-FL,12,2024-12-28,202452,2077.0
US-FL,12,2025-01-04,202501,2871.0
US-FL,12,2025-01-11,202502,2454.0
US-FL,12,2025-01-18,202503,2708.0
US-FL,12,2025-01-25,202504,3241.0
US-FL,12,2025-02-01,202505,3787.0
US-FL,12,2025-02-08,202506,3349.0
US-FL,12,2025-02-15,202507,2614.0
US-FL,12,2025-02-22,202508,2076.0
US-FL,12,2025-03-01,202509,1630.0
US-FL,12,2025-03-08,202510,1322.0
US-FL,12,2025-03-15,202511,1107.0
US-FL,12,2025-03-22,202512,920.0
US-FL,12,2025-03-29,202513,724.0
US-FL,12,2025-04-05,202514,591.0
US-FL,12,2025-04-12,202515,409.0
US-FL,12,2025-04-19,202516,343.0
US-FL,12,2025-04-26,202517,268.0
US-FL,12,2025-05-03,202518,241.0
US-FL,12,2025-05-10,202519,239.0
US-FL,12,2025-05-17,202520,219.0
US-FL,12,2025-05-24,202521,215.0
US-FL,12,2025-05-31,202522,232.0
US-FL,12,2025-06-07,202523,212.0
US-FL,12,2025-06-14,202524,227.0
US-FL,12,2025-06-21,202525,217.0
US-FL,12,2025-06-28,202526,193.0
US-FL,12,2025-07-05,202527,181.0
US-FL,12,2025-07-12,202528,177.0
US-FL,12,2025-07-19,202529,170.0
US-FL,12,2025-07-26,202530,173.0
US-FL,12,2025-08-02,202531,151.0
US-FL,12,2025-08-09,202532,132.0
US-FL,12,2025-08-16,202533,139.0
US-FL,12,2025-08-23,202534,124.0
US-FL,12,2025-08-30,202535,187.0
US-FL,12,2025-09-06,202536,185.0
US-FL,12,2025-09-13,202537,145.0
US-FL,12,2025-09-20,202538,150.0
US-FL,12,2025-09-27,202539,181.0
US-FL,12,2025-10-04,202540,142.0
US-FL,12,2025-10-11,202541,171.0
US-FL,12,2025-10-18,202542,196.0
US-FL,12,2025-10-25,202543,221.0
US-FL,12,2025-11-01,202544,236.0
US-FL,12,2025-11-08,202545,301.0
US-FL,12,2025-11-15,202546,388.0
US-FL,12,2025-11-22,202547,619.0
US-FL,12,2025-11-29,202548,729.0
US-FL,12,2025-12-06,202549,881.0
US-FL,12,2025-12-13,202550,912.0
US-FL,12,2025-12-20,202551,1536.0
US-FL,12,2025-12-27,202552,2185.0
US-FL,12,2026-01-03,202553,2604.0
US-FL,12,2026-01-10,202601,2469.0
US-FL,12,2026-01-17,202602,1788.0
US-FL,12,2026-01-24,202603,1533.0
US-FL,12,2026-01-31,202604,1579.0
US-FL,12,2026-02-07,202605,1928.0
US-FL,12,2026-02-14,202606,2484.0
US-FL,12,2026-02-21,202607,2027.0
US-FL,12,2026-02-28,202608,1304.0
US-FL,12,2026-03-07,202609,1036.0
US-FL,12,2026-03-14,202610,736.0
US-FL,12,2026-03-21,202611,495.0
US-FL,12,2026-03-28,202612,334.0
US-FL,12,2026-04-04,202613,201.0
US-FL,12,2026-04-11,202614,155.0
US-FL,12,2026-04-18,202615,170.0
US-FL,12,2026-04-25,202616,185.0
US-FL,12,2026-05-02,202617,163.0
US-FL,12,2026-05-09,202618,148.0
US-FL,12,2026-05-16,202619,111.0
US-FL,12,2026-05-23,202620,117.0
US-GA,13,2024-01-06,202401,758.0
US-GA,13,2024-01-13,202402,627.0
US-GA,13,2024-01-20,202403,486.0
US-GA,13,2024-01-27,202404,455.0
US-GA,13,2024-02-03,202405,354.0
US-GA,13,2024-02-10,202406,308.0
US-GA,13,2024-02-17,202407,259.0
US-GA,13,2024-02-24,202408,192.0
US-GA,13,2024-03-02,202409,203.0
US-GA,13,2024-03-09,202410,156.0
US-GA,13,2024-03-16,202411,102.0
US-GA,13,2024-03-23,202412,81.0
US-GA,13,2024-03-30,202413,64.0
US-GA,13,2024-04-06,202414,60.0
US-GA,13,2024-04-13,202415,57.0
US-GA,13,2024-04-20,202416,40.0
US-GA,13,2024-04-27,202417,35.0
US-GA,13,2024-05-04,202418,16.0
US-GA,13,2024-05-11,202419,7.0
US-GA,13,2024-05-18,202420,6.0
US-GA,13,2024-05-25,202421,3.0
US-GA,13,2024-06-01,202422,5.0
US-GA,13,2024-06-08,202423,2.0
US-GA,13,2024-06-15,202424,1.0
US-GA,13,2024-06-22,202425,2.0
US-GA,13,2024-06-29,202426,4.0
US-GA,13,2024-07-06,202427,4.0
US-GA,13,2024-07-13,202428,0.0
US-GA,13,2024-07-20,202429,0.0
US-GA,13,2024-07-27,202430,1.0
US-GA,13,2024-08-03,202431,3.0
US-GA,13,2024-08-10,202432,2.0
US-GA,13,2024-08-17,202433,2.0
US-GA,13,2024-08-24,202434,2.0
US-GA,13,2024-08-31,202435,3.0
US-GA,13,2024-09-07,202436,0.0
US-GA,13,2024-09-14,202437,3.0
US-GA,13,2024-09-21,202438,5.0
US-GA,13,2024-09-28,202439,2.0
US-GA,13,2024-10-05,202440,1.0
US-GA,13,2024-10-12,202441,0.0
US-GA,13,2024-10-19,202442,5.0
US-GA,13,2024-10-26,202443,8.0
US-GA,13,2024-11-02,202444,14.0
US-GA,13,2024-11-09,202445,42.0
US-GA,13,2024-11-16,202446,44.0
US-GA,13,2024-11-23,202447,48.0
US-GA,13,2024-11-30,202448,56.0
US-GA,13,2024-12-07,202449,88.0
US-GA,13,2024-12-14,202450,215.0
US-GA,13,2024-12-21,202451,397.0
US-GA,13,2024-12-28,202452,800.0
US-GA,13,2025-01-04,202501,1144.0
US-GA,13,2025-01-11,202502,823.0
US-GA,13,2025-01-18,202503,992.0
US-GA,13,2025-01-25,202504,1195.0
US-GA,13,2025-02-01,202505,1373.0
US-GA,13,2025-02-08,202506,1301.0
US-GA,13,2025-02-15,202507,744.0
US-GA,13,2025-02-22,202508,461.0
US-GA,13,2025-03-01,202509,437.0
US-GA,13,2025-03-08,202510,396.0
US-GA,13,2025-03-15,202511,365.0
US-GA,13,2025-03-22,202512,235.0
US-GA,13,2025-03-29,202513,190.0
